# Temperatura celda = 27.9º, Temperatura Laser = 23.926º, Frecuencia Rampa = 79.13 Hz, Amplitud = 76 mVpp, Offset = -4.9 mV, Error Mean = 163, Error std = 705, Xscale = 1000 us, Yscale = 1V 
t1 [us]      ,ch1 [V]     ,t2 [us]      ,ch2 [V]
6346.304,    0.397, 6346.304,    0.007
6347.328,    0.381, 6347.328,    0.008
6348.352,    0.389, 6348.352,    0.008
6349.376,    0.359, 6349.376,    0.009
6350.400,    0.361, 6350.400,    0.010
6351.424,    0.301, 6351.424,    0.015
6352.448,    0.359, 6352.448,    0.010
6353.472,    0.313, 6353.472,    0.014
6354.496,    0.234, 6354.496,    0.020
6355.520,    0.362, 6355.520,    0.010
6356.544,    0.367, 6356.544,    0.009
6357.568,    0.355, 6357.568,    0.010
6358.592,    0.338, 6358.592,    0.012
6359.616,    0.335, 6359.616,    0.012
6360.640,    0.343, 6360.640,    0.011
6361.664,    0.314, 6361.664,    0.014
6362.688,    0.294, 6362.688,    0.015
6363.712,    0.316, 6363.712,    0.013
6364.736,    0.301, 6364.736,    0.014
6365.760,    0.299, 6365.760,    0.014
6366.784,    0.252, 6366.784,    0.018
6367.808,    0.280, 6367.808,    0.016
6368.832,    0.268, 6368.832,    0.017
6369.856,    0.268, 6369.856,    0.017
6370.880,    0.283, 6370.880,    0.016
6371.904,    0.276, 6371.904,    0.016
6372.928,    0.281, 6372.928,    0.016
6373.952,    0.269, 6373.952,    0.017
6374.976,    0.295, 6374.976,    0.015
6376.000,    0.296, 6376.000,    0.015
6377.024,    0.285, 6377.024,    0.015
6378.048,    0.303, 6378.048,    0.014
6379.072,    0.276, 6379.072,    0.016
6380.096,    0.308, 6380.096,    0.013
6381.120,    0.289, 6381.120,    0.015
6382.144,    0.271, 6382.144,    0.016
6383.168,    0.300, 6383.168,    0.014
6384.192,    0.262, 6384.192,    0.017
6385.216,    0.296, 6385.216,    0.014
6386.240,    0.284, 6386.240,    0.015
6387.264,    0.305, 6387.264,    0.014
6388.288,    0.325, 6388.288,    0.012
6389.312,    0.332, 6389.312,    0.012
6390.336,    0.324, 6390.336,    0.012
6391.360,    0.357, 6391.360,    0.009
6392.384,    0.356, 6392.384,    0.009
6393.408,    0.348, 6393.408,    0.010
6394.432,    0.209, 6394.432,    0.021
6395.456,    0.376, 6395.456,    0.008
6396.480,    0.338, 6396.480,    0.011
6397.504,    0.325, 6397.504,    0.011
6398.528,    0.372, 6398.528,    0.008
6399.552,    0.280, 6399.552,    0.015
6400.576,    0.364, 6400.576,    0.009
6401.600,    0.338, 6401.600,    0.011
6402.624,    0.376, 6402.624,    0.008
6403.648,    0.356, 6403.648,    0.010
6404.672,    0.370, 6404.672,    0.008
6405.696,    0.374, 6405.696,    0.008
6406.720,    0.387, 6406.720,    0.007
6407.744,    0.362, 6407.744,    0.009
6408.768,    0.383, 6408.768,    0.007
6409.792,    0.364, 6409.792,    0.009
6410.816,    0.399, 6410.816,    0.006
6411.840,    0.388, 6411.840,    0.007
6412.864,    0.363, 6412.864,    0.008
6413.888,    0.361, 6413.888,    0.009
6414.912,    0.296, 6414.912,    0.014
6415.936,    0.362, 6415.936,    0.009
6416.959,    0.332, 6416.959,    0.011
6417.984,    0.349, 6417.984,    0.010
6419.008,    0.299, 6419.008,    0.014
6420.032,    0.380, 6420.032,    0.007
6421.056,    0.324, 6421.056,    0.012
6422.080,    0.361, 6422.080,    0.009
6423.104,    0.333, 6423.104,    0.011
6424.128,    0.315, 6424.128,    0.013
6425.152,    0.321, 6425.152,    0.012
6426.176,    0.322, 6426.176,    0.012
6427.200,    0.310, 6427.200,    0.013
6428.224,    0.324, 6428.224,    0.012
6429.248,    0.294, 6429.248,    0.014
6430.272,    0.255, 6430.272,    0.017
6431.296,    0.303, 6431.296,    0.013
6432.320,    0.247, 6432.320,    0.018
6433.344,    0.302, 6433.344,    0.013
6434.368,    0.179, 6434.368,    0.022
6435.392,    0.302, 6435.392,    0.013
6436.416,    0.299, 6436.416,    0.013
6437.440,    0.300, 6437.440,    0.013
6438.464,    0.267, 6438.464,    0.016
6439.488,    0.269, 6439.488,    0.016
6440.512,    0.267, 6440.512,    0.016
6441.536,    0.271, 6441.536,    0.015
6442.560,    0.270, 6442.560,    0.016
6443.584,    0.286, 6443.584,    0.014
6444.608,    0.269, 6444.608,    0.016
6445.632,    0.272, 6445.632,    0.015
6446.656,    0.281, 6446.656,    0.015
6447.680,    0.209, 6447.680,    0.020
6448.704,    0.274, 6448.704,    0.015
6449.728,    0.279, 6449.728,    0.015
6450.752,    0.294, 6450.752,    0.014
6451.776,    0.300, 6451.776,    0.014
6452.800,    0.312, 6452.800,    0.012
6453.824,    0.299, 6453.824,    0.013
6454.848,    0.319, 6454.848,    0.011
6455.872,    0.297, 6455.872,    0.013
6456.895,    0.307, 6456.895,    0.013
6457.920,    0.317, 6457.920,    0.012
6458.944,    0.322, 6458.944,    0.011
6459.968,    0.344, 6459.968,    0.010
6460.992,    0.308, 6460.992,    0.012
6462.016,    0.322, 6462.016,    0.011
6463.040,    0.290, 6463.040,    0.013
6464.064,    0.367, 6464.064,    0.008
6465.088,    0.267, 6465.088,    0.016
6466.112,    0.343, 6466.112,    0.010
6467.136,    0.319, 6467.136,    0.012
6468.160,    0.350, 6468.160,    0.009
6469.184,    0.338, 6469.184,    0.010
6470.208,    0.361, 6470.208,    0.008
6471.232,    0.340, 6471.232,    0.010
6472.256,    0.359, 6472.256,    0.008
6473.280,    0.358, 6473.280,    0.008
6474.304,    0.339, 6474.304,    0.009
6475.328,    0.367, 6475.328,    0.008
6476.352,    0.357, 6476.352,    0.008
6477.376,    0.379, 6477.376,    0.007
6478.400,    0.313, 6478.400,    0.011
6479.424,    0.367, 6479.424,    0.008
6480.448,    0.284, 6480.448,    0.014
6481.472,    0.362, 6481.472,    0.008
6482.496,    0.342, 6482.496,    0.010
6483.520,    0.353, 6483.520,    0.009
6484.544,    0.366, 6484.544,    0.008
6485.568,    0.350, 6485.568,    0.009
6486.592,    0.344, 6486.592,    0.009
6487.616,    0.338, 6487.616,    0.009
6488.640,    0.324, 6488.640,    0.011
6489.664,    0.359, 6489.664,    0.008
6490.688,    0.342, 6490.688,    0.010
6491.712,    0.336, 6491.712,    0.010
6492.736,    0.322, 6492.736,    0.011
6493.760,    0.302, 6493.760,    0.012
6494.784,    0.329, 6494.784,    0.010
6495.808,    0.284, 6495.808,    0.014
6496.832,    0.312, 6496.832,    0.011
6497.856,    0.298, 6497.856,    0.013
6498.880,    0.272, 6498.880,    0.015
6499.904,    0.270, 6499.904,    0.015
6500.928,    0.295, 6500.928,    0.013
6501.952,    0.282, 6501.952,    0.014
6502.976,    0.261, 6502.976,    0.015
6504.000,    0.275, 6504.000,    0.015
6505.024,    0.261, 6505.024,    0.015
6506.048,    0.271, 6506.048,    0.014
6507.072,    0.257, 6507.072,    0.016
6508.096,    0.258, 6508.096,    0.016
6509.120,    0.269, 6509.120,    0.015
6510.144,    0.255, 6510.144,    0.015
6511.168,    0.234, 6511.168,    0.017
6512.192,    0.270, 6512.192,    0.015
6513.216,    0.241, 6513.216,    0.017
6514.240,    0.249, 6514.240,    0.017
6515.264,    0.223, 6515.264,    0.018
6516.288,    0.268, 6516.288,    0.015
6517.312,    0.257, 6517.312,    0.015
6518.336,    0.263, 6518.336,    0.015
6519.360,    0.264, 6519.360,    0.015
6520.384,    0.268, 6520.384,    0.015
6521.408,    0.279, 6521.408,    0.014
6522.432,    0.270, 6522.432,    0.015
6523.456,    0.275, 6523.456,    0.014
6524.480,    0.307, 6524.480,    0.012
6525.504,    0.300, 6525.504,    0.012
6526.528,    0.263, 6526.528,    0.014
6527.552,    0.303, 6527.552,    0.012
6528.576,    0.250, 6528.576,    0.016
6529.600,    0.324, 6529.600,    0.010
6530.624,    0.273, 6530.624,    0.014
6531.648,    0.322, 6531.648,    0.010
6532.672,    0.310, 6532.672,    0.011
6533.696,    0.323, 6533.696,    0.010
6534.720,    0.339, 6534.720,    0.009
6535.744,    0.348, 6535.744,    0.008
6536.768,    0.352, 6536.768,    0.008
6537.792,    0.335, 6537.792,    0.009
6538.816,    0.339, 6538.816,    0.009
6539.840,    0.371, 6539.840,    0.007
6540.864,    0.339, 6540.864,    0.009
6541.888,    0.338, 6541.888,    0.008
6542.912,    0.330, 6542.912,    0.009
6543.935,    0.288, 6543.935,    0.013
6544.960,    0.327, 6544.960,    0.010
6545.984,    0.282, 6545.984,    0.013
6547.008,    0.325, 6547.008,    0.010
6548.032,    0.320, 6548.032,    0.011
6549.056,    0.354, 6549.056,    0.008
6550.080,    0.330, 6550.080,    0.009
6551.104,    0.322, 6551.104,    0.010
6552.128,    0.334, 6552.128,    0.009
6553.152,    0.327, 6553.152,    0.010
6554.176,    0.343, 6554.176,    0.008
6555.200,    0.308, 6555.200,    0.011
6556.224,    0.324, 6556.224,    0.010
6557.248,    0.337, 6557.248,    0.009
6558.272,    0.290, 6558.272,    0.012
6559.296,    0.243, 6559.296,    0.016
6560.320,    0.319, 6560.320,    0.010
6561.344,    0.248, 6561.344,    0.016
6562.368,    0.308, 6562.368,    0.011
6563.392,    0.277, 6563.392,    0.013
6564.416,    0.293, 6564.416,    0.012
6565.440,    0.275, 6565.440,    0.014
6566.464,    0.280, 6566.464,    0.013
6567.488,    0.273, 6567.488,    0.014
6568.512,    0.277, 6568.512,    0.013
6569.536,    0.291, 6569.536,    0.012
6570.560,    0.277, 6570.560,    0.014
6571.584,    0.284, 6571.584,    0.013
6572.608,    0.273, 6572.608,    0.013
6573.632,    0.279, 6573.632,    0.013
6574.656,    0.242, 6574.656,    0.015
6575.680,    0.263, 6575.680,    0.014
6576.704,    0.239, 6576.704,    0.016
6577.728,    0.242, 6577.728,    0.016
6578.752,    0.223, 6578.752,    0.017
6579.776,    0.255, 6579.776,    0.015
6580.800,    0.248, 6580.800,    0.015
6581.824,    0.266, 6581.824,    0.014
6582.848,    0.249, 6582.848,    0.015
6583.872,    0.274, 6583.872,    0.013
6584.896,    0.256, 6584.896,    0.015
6585.920,    0.282, 6585.920,    0.013
6586.944,    0.275, 6586.944,    0.013
6587.968,    0.265, 6587.968,    0.014
6588.992,    0.277, 6588.992,    0.013
6590.016,    0.272, 6590.016,    0.013
6591.040,    0.273, 6591.040,    0.013
6592.064,    0.265, 6592.064,    0.014
6593.088,    0.295, 6593.088,    0.012
6594.112,    0.255, 6594.112,    0.015
6595.136,    0.235, 6595.136,    0.017
6596.160,    0.285, 6596.160,    0.012
6597.184,    0.318, 6597.184,    0.010
6598.208,    0.310, 6598.208,    0.010
6599.232,    0.320, 6599.232,    0.010
6600.256,    0.314, 6600.256,    0.010
6601.280,    0.297, 6601.280,    0.011
6602.304,    0.312, 6602.304,    0.010
6603.328,    0.320, 6603.328,    0.009
6604.352,    0.326, 6604.352,    0.009
6605.376,    0.320, 6605.376,    0.009
6606.400,    0.320, 6606.400,    0.009
6607.424,    0.297, 6607.424,    0.011
6608.448,    0.330, 6608.448,    0.009
6609.472,    0.297, 6609.472,    0.011
6610.496,    0.313, 6610.496,    0.009
6611.520,    0.323, 6611.520,    0.009
6612.544,    0.355, 6612.544,    0.007
6613.568,    0.346, 6613.568,    0.007
6614.592,    0.322, 6614.592,    0.009
6615.616,    0.362, 6615.616,    0.006
6616.640,    0.364, 6616.640,    0.006
6617.664,    0.349, 6617.664,    0.007
6618.688,    0.351, 6618.688,    0.007
6619.712,    0.367, 6619.712,    0.006
6620.736,    0.364, 6620.736,    0.006
6621.760,    0.358, 6621.760,    0.006
6622.784,    0.351, 6622.784,    0.006
6623.808,    0.383, 6623.808,    0.004
6624.832,    0.267, 6624.832,    0.013
6625.856,    0.371, 6625.856,    0.005
6626.880,    0.299, 6626.880,    0.011
6627.904,    0.346, 6627.904,    0.007
6628.928,    0.348, 6628.928,    0.007
6629.952,    0.368, 6629.952,    0.006
6630.976,    0.328, 6630.976,    0.009
6631.999,    0.331, 6631.999,    0.008
6633.024,    0.306, 6633.024,    0.011
6634.048,    0.318, 6634.048,    0.009
6635.072,    0.224, 6635.072,    0.017
6636.096,    0.309, 6636.096,    0.010
6637.120,    0.292, 6637.120,    0.011
6638.144,    0.276, 6638.144,    0.012
6639.168,    0.287, 6639.168,    0.012
6640.192,    0.229, 6640.192,    0.016
6641.216,    0.278, 6641.216,    0.012
6642.240,    0.236, 6642.240,    0.016
6643.264,    0.235, 6643.264,    0.015
6644.288,    0.221, 6644.288,    0.017
6645.312,    0.228, 6645.312,    0.016
6646.336,    0.247, 6646.336,    0.015
6647.360,    0.223, 6647.360,    0.016
6648.384,    0.214, 6648.384,    0.017
6649.408,    0.218, 6649.408,    0.017
6650.432,    0.202, 6650.432,    0.018
6651.456,    0.227, 6651.456,    0.016
6652.480,    0.223, 6652.480,    0.016
6653.504,    0.230, 6653.504,    0.015
6654.528,    0.213, 6654.528,    0.017
6655.552,    0.196, 6655.552,    0.018
6656.576,    0.213, 6656.576,    0.017
6657.600,    0.200, 6657.600,    0.018
6658.624,    0.238, 6658.624,    0.015
6659.648,    0.222, 6659.648,    0.016
6660.672,    0.233, 6660.672,    0.015
6661.696,    0.223, 6661.696,    0.016
6662.720,    0.186, 6662.720,    0.019
6663.744,    0.247, 6663.744,    0.015
6664.768,    0.236, 6664.768,    0.015
6665.792,    0.251, 6665.792,    0.014
6666.816,    0.274, 6666.816,    0.012
6667.840,    0.259, 6667.840,    0.013
6668.864,    0.254, 6668.864,    0.014
6669.888,    0.258, 6669.888,    0.013
6670.912,    0.273, 6670.912,    0.012
6671.935,    0.288, 6671.935,    0.011
6672.960,    0.236, 6672.960,    0.015
6673.984,    0.303, 6673.984,    0.010
6675.008,    0.169, 6675.008,    0.021
6676.032,    0.323, 6676.032,    0.008
6677.056,    0.272, 6677.056,    0.012
6678.080,    0.327, 6678.080,    0.008
6679.104,    0.312, 6679.104,    0.009
6680.128,    0.334, 6680.128,    0.007
6681.152,    0.300, 6681.152,    0.010
6682.176,    0.335, 6682.176,    0.007
6683.200,    0.320, 6683.200,    0.009
6684.224,    0.348, 6684.224,    0.006
6685.248,    0.328, 6685.248,    0.008
6686.272,    0.325, 6686.272,    0.008
6687.296,    0.332, 6687.296,    0.007
6688.320,    0.294, 6688.320,    0.010
6689.344,    0.348, 6689.344,    0.006
6690.368,    0.297, 6690.368,    0.010
6691.392,    0.332, 6691.392,    0.007
6692.416,    0.305, 6692.416,    0.010
6693.440,    0.352, 6693.440,    0.006
6694.464,    0.315, 6694.464,    0.009
6695.488,    0.303, 6695.488,    0.010
6696.512,    0.288, 6696.512,    0.011
6697.536,    0.331, 6697.536,    0.007
6698.560,    0.337, 6698.560,    0.007
6699.584,    0.319, 6699.584,    0.008
6700.608,    0.307, 6700.608,    0.009
6701.632,    0.294, 6701.632,    0.010
6702.656,    0.305, 6702.656,    0.009
6703.680,    0.286, 6703.680,    0.011
6704.704,    0.282, 6704.704,    0.011
6705.728,    0.225, 6705.728,    0.015
6706.752,    0.287, 6706.752,    0.011
6707.776,    0.239, 6707.776,    0.015
6708.800,    0.249, 6708.800,    0.013
6709.824,    0.268, 6709.824,    0.012
6710.848,    0.257, 6710.848,    0.013
6711.872,    0.246, 6711.872,    0.014
6712.896,    0.245, 6712.896,    0.014
6713.920,    0.235, 6713.920,    0.015
6714.944,    0.161, 6714.944,    0.020
6715.968,    0.261, 6715.968,    0.013
6716.992,    0.242, 6716.992,    0.014
6718.016,    0.220, 6718.016,    0.016
6719.040,    0.213, 6719.040,    0.016
6720.064,    0.204, 6720.064,    0.017
6721.088,    0.189, 6721.088,    0.018
6722.112,    0.209, 6722.112,    0.016
6723.136,    0.213, 6723.136,    0.016
6724.160,    0.201, 6724.160,    0.017
6725.184,    0.203, 6725.184,    0.017
6726.208,    0.218, 6726.208,    0.016
6727.231,    0.209, 6727.231,    0.016
6728.256,    0.226, 6728.256,    0.015
6729.280,    0.234, 6729.280,    0.014
6730.304,    0.244, 6730.304,    0.014
6731.328,    0.247, 6731.328,    0.013
6732.352,    0.280, 6732.352,    0.011
6733.376,    0.283, 6733.376,    0.011
6734.400,    0.280, 6734.400,    0.011
