# Temperatura celda = 27.9º, Temperatura Laser = 23.926º, Frecuencia Rampa = 79.13 Hz, Amplitud = 76 mVpp, Offset = -4.9 mV, Error Mean = 40, Error std = 350, Xscale = 1020 us, Yscale = 1V 
t1 [us]      ,ch1 [V]     ,t2 [us]      ,ch2 [V]
6263.296,    0.005, 6263.296,    0.037
6264.320,    0.005, 6264.320,    0.037
6265.344,    0.002, 6265.344,    0.037
6266.368,    0.009, 6266.368,    0.037
6267.392,    0.002, 6267.392,    0.037
6268.416,    0.003, 6268.416,    0.037
6269.440,    0.001, 6269.440,    0.037
6270.464,    0.003, 6270.464,    0.037
6271.488,    0.007, 6271.488,    0.037
6272.512,    0.006, 6272.512,    0.037
6273.536,    0.004, 6273.536,    0.037
6274.560,    0.005, 6274.560,    0.037
6275.584,    0.007, 6275.584,    0.037
6276.608,    0.005, 6276.608,    0.037
6277.632,    0.003, 6277.632,    0.037
6278.656,    0.006, 6278.656,    0.037
6279.680,    0.005, 6279.680,    0.037
6280.704,    0.006, 6280.704,    0.037
6281.728,    0.007, 6281.728,    0.037
6282.752,    0.009, 6282.752,    0.037
6283.776,    0.008, 6283.776,    0.037
6284.800,    0.004, 6284.800,    0.037
6285.824,    0.008, 6285.824,    0.037
6286.848,    0.003, 6286.848,    0.037
6287.872,    0.001, 6287.872,    0.037
6288.896,    0.005, 6288.896,    0.037
6289.920,    0.005, 6289.920,    0.037
6290.944,    0.009, 6290.944,    0.037
6291.968,    0.007, 6291.968,    0.037
6292.992,    0.006, 6292.992,    0.037
6294.016,    0.008, 6294.016,    0.037
6295.040,    0.004, 6295.040,    0.037
6296.064,    0.008, 6296.064,    0.037
6297.088,    0.004, 6297.088,    0.037
6298.112,    0.003, 6298.112,    0.037
6299.136,    0.007, 6299.136,    0.037
6300.160,    0.009, 6300.160,    0.037
6301.184,    0.011, 6301.184,    0.037
6302.208,    0.005, 6302.208,    0.037
6303.232,    0.010, 6303.232,    0.037
6304.256,    0.005, 6304.256,    0.037
6305.280,    0.010, 6305.280,    0.037
6306.304,    0.005, 6306.304,    0.037
6307.328,    0.003, 6307.328,    0.037
6308.352,    0.007, 6308.352,    0.037
6309.376,    0.006, 6309.376,    0.037
6310.400,    0.004, 6310.400,    0.038
6311.424,    0.010, 6311.424,    0.037
6312.448,    0.006, 6312.448,    0.037
6313.472,    0.009, 6313.472,    0.037
6314.496,    0.008, 6314.496,    0.037
6315.520,    0.008, 6315.520,    0.037
6316.544,    0.007, 6316.544,    0.037
6317.568,    0.010, 6317.568,    0.037
6318.592,    0.010, 6318.592,    0.037
6319.616,    0.008, 6319.616,    0.038
6320.640,    0.013, 6320.640,    0.037
6321.664,    0.009, 6321.664,    0.037
6322.688,    0.012, 6322.688,    0.037
6323.712,    0.013, 6323.712,    0.037
6324.736,    0.014, 6324.736,    0.037
6325.760,    0.008, 6325.760,    0.038
6326.784,    0.005, 6326.784,    0.038
6327.808,    0.011, 6327.808,    0.037
6328.832,    0.008, 6328.832,    0.038
6329.856,    0.012, 6329.856,    0.037
6330.880,    0.007, 6330.880,    0.038
6331.904,    0.008, 6331.904,    0.038
6332.928,    0.011, 6332.928,    0.038
6333.952,    0.009, 6333.952,    0.038
6334.976,    0.010, 6334.976,    0.038
6336.000,    0.009, 6336.000,    0.038
6337.024,    0.010, 6337.024,    0.038
6338.048,    0.007, 6338.048,    0.038
6339.072,    0.011, 6339.072,    0.038
6340.096,    0.011, 6340.096,    0.037
6341.120,    0.014, 6341.120,    0.037
6342.144,    0.009, 6342.144,    0.037
6343.168,    0.008, 6343.168,    0.037
6344.192,    0.009, 6344.192,    0.038
6345.216,    0.010, 6345.216,    0.037
6346.240,    0.011, 6346.240,    0.037
6347.264,    0.011, 6347.264,    0.037
6348.288,    0.013, 6348.288,    0.037
6349.312,    0.011, 6349.312,    0.037
6350.336,    0.010, 6350.336,    0.037
6351.360,    0.011, 6351.360,    0.037
6352.384,    0.010, 6352.384,    0.037
6353.408,    0.013, 6353.408,    0.037
6354.432,    0.009, 6354.432,    0.037
6355.456,    0.011, 6355.456,    0.037
6356.480,    0.009, 6356.480,    0.037
6357.504,    0.010, 6357.504,    0.037
6358.528,    0.009, 6358.528,    0.037
6359.552,    0.013, 6359.552,    0.037
6360.576,    0.013, 6360.576,    0.037
6361.600,    0.014, 6361.600,    0.037
6362.624,    0.007, 6362.624,    0.037
6363.648,    0.011, 6363.648,    0.037
6364.672,    0.010, 6364.672,    0.037
6365.696,    0.013, 6365.696,    0.037
6366.720,    0.012, 6366.720,    0.037
6367.744,    0.012, 6367.744,    0.037
6368.768,    0.010, 6368.768,    0.037
6369.792,    0.010, 6369.792,    0.037
6370.816,    0.013, 6370.816,    0.037
6371.840,    0.013, 6371.840,    0.037
6372.864,    0.006, 6372.864,    0.037
6373.888,    0.015, 6373.888,    0.037
6374.912,    0.013, 6374.912,    0.037
6375.936,    0.008, 6375.936,    0.037
6376.960,    0.017, 6376.960,    0.037
6377.984,    0.010, 6377.984,    0.037
6379.008,    0.012, 6379.008,    0.037
6380.032,    0.014, 6380.032,    0.037
6381.056,    0.014, 6381.056,    0.037
6382.080,    0.016, 6382.080,    0.036
6383.105,    0.009, 6383.105,    0.037
6384.128,    0.016, 6384.128,    0.037
6385.152,    0.008, 6385.152,    0.037
6386.176,    0.013, 6386.176,    0.037
6387.200,    0.008, 6387.200,    0.037
6388.224,    0.014, 6388.224,    0.037
6389.248,    0.013, 6389.248,    0.037
6390.272,    0.017, 6390.272,    0.037
6391.296,    0.010, 6391.296,    0.037
6392.320,    0.011, 6392.320,    0.037
6393.344,    0.009, 6393.344,    0.037
6394.368,    0.017, 6394.368,    0.036
6395.392,    0.014, 6395.392,    0.036
6396.416,    0.012, 6396.416,    0.037
6397.440,    0.014, 6397.440,    0.036
6398.464,    0.014, 6398.464,    0.036
6399.488,    0.011, 6399.488,    0.037
6400.512,    0.008, 6400.512,    0.037
6401.536,    0.008, 6401.536,    0.037
6402.560,    0.011, 6402.560,    0.036
6403.584,    0.017, 6403.584,    0.036
6404.608,    0.013, 6404.608,    0.036
6405.632,    0.010, 6405.632,    0.037
6406.656,    0.012, 6406.656,    0.036
6407.680,    0.015, 6407.680,    0.036
6408.704,    0.012, 6408.704,    0.037
6409.728,    0.016, 6409.728,    0.036
6410.752,    0.015, 6410.752,    0.036
6411.776,    0.012, 6411.776,    0.036
6412.800,    0.013, 6412.800,    0.036
6413.824,    0.017, 6413.824,    0.036
6414.848,    0.016, 6414.848,    0.036
6415.872,    0.014, 6415.872,    0.036
6416.896,    0.011, 6416.896,    0.036
6417.920,    0.013, 6417.920,    0.036
6418.944,    0.011, 6418.944,    0.036
6419.968,    0.011, 6419.968,    0.036
6420.992,    0.013, 6420.992,    0.036
6422.016,    0.011, 6422.016,    0.036
6423.040,    0.017, 6423.040,    0.036
6424.064,    0.010, 6424.064,    0.036
6425.088,    0.014, 6425.088,    0.036
6426.112,    0.010, 6426.112,    0.036
6427.136,    0.013, 6427.136,    0.036
6428.160,    0.015, 6428.160,    0.036
6429.184,    0.013, 6429.184,    0.036
6430.208,    0.015, 6430.208,    0.036
6431.232,    0.015, 6431.232,    0.036
6432.256,    0.009, 6432.256,    0.036
6433.280,    0.014, 6433.280,    0.036
6434.304,    0.011, 6434.304,    0.036
6435.328,    0.012, 6435.328,    0.036
6436.352,    0.013, 6436.352,    0.036
6437.376,    0.015, 6437.376,    0.036
6438.400,    0.014, 6438.400,    0.036
6439.424,    0.012, 6439.424,    0.036
6440.448,    0.015, 6440.448,    0.036
6441.472,    0.012, 6441.472,    0.036
6442.496,    0.011, 6442.496,    0.036
6443.520,    0.010, 6443.520,    0.036
6444.544,    0.013, 6444.544,    0.036
6445.568,    0.015, 6445.568,    0.036
6446.592,    0.012, 6446.592,    0.036
6447.616,    0.018, 6447.616,    0.036
6448.640,    0.013, 6448.640,    0.036
6449.664,    0.009, 6449.664,    0.036
6450.688,    0.013, 6450.688,    0.036
6451.712,    0.012, 6451.712,    0.036
6452.736,    0.013, 6452.736,    0.036
6453.760,    0.015, 6453.760,    0.036
6454.784,    0.012, 6454.784,    0.036
6455.808,    0.013, 6455.808,    0.036
6456.832,    0.015, 6456.832,    0.036
6457.856,    0.013, 6457.856,    0.036
6458.880,    0.015, 6458.880,    0.036
6459.904,    0.013, 6459.904,    0.036
6460.928,    0.017, 6460.928,    0.036
6461.952,    0.011, 6461.952,    0.036
6462.976,    0.010, 6462.976,    0.036
6464.000,    0.013, 6464.000,    0.036
6465.024,    0.012, 6465.024,    0.036
6466.048,    0.017, 6466.048,    0.035
6467.072,    0.011, 6467.072,    0.036
6468.096,    0.016, 6468.096,    0.035
6469.120,    0.015, 6469.120,    0.035
6470.144,    0.018, 6470.144,    0.035
6471.168,    0.015, 6471.168,    0.035
6472.192,    0.018, 6472.192,    0.035
6473.216,    0.011, 6473.216,    0.036
6474.240,    0.016, 6474.240,    0.035
6475.264,    0.009, 6475.264,    0.036
6476.288,    0.009, 6476.288,    0.036
6477.312,    0.015, 6477.312,    0.035
6478.336,    0.015, 6478.336,    0.035
6479.360,    0.013, 6479.360,    0.035
6480.384,    0.015, 6480.384,    0.035
6481.408,    0.016, 6481.408,    0.035
6482.432,    0.015, 6482.432,    0.035
6483.456,    0.011, 6483.456,    0.035
6484.480,    0.013, 6484.480,    0.035
6485.504,    0.016, 6485.504,    0.035
6486.528,    0.017, 6486.528,    0.035
6487.552,    0.014, 6487.552,    0.035
6488.576,    0.012, 6488.576,    0.035
6489.600,    0.017, 6489.600,    0.035
6490.624,    0.013, 6490.624,    0.035
6491.648,    0.020, 6491.648,    0.035
6492.672,    0.016, 6492.672,    0.035
6493.696,    0.015, 6493.696,    0.035
6494.720,    0.016, 6494.720,    0.035
6495.744,    0.019, 6495.744,    0.035
6496.768,    0.017, 6496.768,    0.035
6497.792,    0.015, 6497.792,    0.035
6498.816,    0.018, 6498.816,    0.035
6499.840,    0.015, 6499.840,    0.035
6500.864,    0.013, 6500.864,    0.035
6501.888,    0.016, 6501.888,    0.035
6502.912,    0.016, 6502.912,    0.035
6503.936,    0.015, 6503.936,    0.035
6504.960,    0.013, 6504.960,    0.035
6505.984,    0.017, 6505.984,    0.035
6507.008,    0.013, 6507.008,    0.035
6508.032,    0.012, 6508.032,    0.035
6509.056,    0.015, 6509.056,    0.035
6510.080,    0.015, 6510.080,    0.035
6511.104,    0.014, 6511.104,    0.035
6512.128,    0.012, 6512.128,    0.035
6513.152,    0.016, 6513.152,    0.035
6514.176,    0.012, 6514.176,    0.035
6515.200,    0.019, 6515.200,    0.035
6516.224,    0.018, 6516.224,    0.035
6517.248,    0.020, 6517.248,    0.035
6518.273,    0.019, 6518.273,    0.035
6519.296,    0.013, 6519.296,    0.035
6520.320,    0.015, 6520.320,    0.035
6521.344,    0.013, 6521.344,    0.035
6522.368,    0.016, 6522.368,    0.035
6523.392,    0.016, 6523.392,    0.035
6524.416,    0.011, 6524.416,    0.035
6525.440,    0.010, 6525.440,    0.035
6526.464,    0.017, 6526.464,    0.035
6527.488,    0.018, 6527.488,    0.035
6528.512,    0.013, 6528.512,    0.035
6529.536,    0.022, 6529.536,    0.034
6530.560,    0.015, 6530.560,    0.035
6531.584,    0.016, 6531.584,    0.035
6532.608,    0.019, 6532.608,    0.035
6533.632,    0.018, 6533.632,    0.034
6534.656,    0.013, 6534.656,    0.035
6535.680,    0.018, 6535.680,    0.034
6536.704,    0.019, 6536.704,    0.034
6537.728,    0.017, 6537.728,    0.035
6538.752,    0.011, 6538.752,    0.035
6539.776,    0.014, 6539.776,    0.035
6540.800,    0.017, 6540.800,    0.035
6541.824,    0.022, 6541.824,    0.034
6542.848,    0.015, 6542.848,    0.035
6543.872,    0.014, 6543.872,    0.035
6544.896,    0.016, 6544.896,    0.034
6545.920,    0.018, 6545.920,    0.034
6546.944,    0.017, 6546.944,    0.034
6547.968,    0.012, 6547.968,    0.035
6548.992,    0.015, 6548.992,    0.034
6550.016,    0.016, 6550.016,    0.034
6551.040,    0.018, 6551.040,    0.034
6552.064,    0.017, 6552.064,    0.034
6553.088,    0.015, 6553.088,    0.034
6554.112,    0.010, 6554.112,    0.035
6555.136,    0.013, 6555.136,    0.034
6556.160,    0.015, 6556.160,    0.034
6557.184,    0.018, 6557.184,    0.034
6558.208,    0.014, 6558.208,    0.034
6559.232,    0.014, 6559.232,    0.034
6560.256,    0.020, 6560.256,    0.034
6561.280,    0.016, 6561.280,    0.034
6562.304,    0.013, 6562.304,    0.034
6563.328,    0.018, 6563.328,    0.034
6564.352,    0.019, 6564.352,    0.034
6565.376,    0.017, 6565.376,    0.034
6566.400,    0.016, 6566.400,    0.034
6567.424,    0.017, 6567.424,    0.034
6568.448,    0.018, 6568.448,    0.034
6569.472,    0.016, 6569.472,    0.034
6570.496,    0.024, 6570.496,    0.034
6571.520,    0.014, 6571.520,    0.034
6572.544,    0.011, 6572.544,    0.034
6573.568,    0.019, 6573.568,    0.034
6574.592,    0.019, 6574.592,    0.034
6575.616,    0.022, 6575.616,    0.034
6576.640,    0.014, 6576.640,    0.034
6577.664,    0.019, 6577.664,    0.034
6578.688,    0.019, 6578.688,    0.034
6579.712,    0.015, 6579.712,    0.034
6580.736,    0.016, 6580.736,    0.034
6581.760,    0.021, 6581.760,    0.034
6582.784,    0.013, 6582.784,    0.034
6583.808,    0.013, 6583.808,    0.034
6584.832,    0.012, 6584.832,    0.034
6585.856,    0.018, 6585.856,    0.034
6586.880,    0.018, 6586.880,    0.034
6587.904,    0.016, 6587.904,    0.034
6588.928,    0.018, 6588.928,    0.034
6589.952,    0.015, 6589.952,    0.034
6590.976,    0.016, 6590.976,    0.034
6592.000,    0.021, 6592.000,    0.034
6593.024,    0.020, 6593.024,    0.034
6594.048,    0.013, 6594.048,    0.034
6595.072,    0.013, 6595.072,    0.034
6596.096,    0.020, 6596.096,    0.034
6597.120,    0.013, 6597.120,    0.034
6598.144,    0.017, 6598.144,    0.034
6599.168,    0.020, 6599.168,    0.033
6600.192,    0.010, 6600.192,    0.034
6601.216,    0.016, 6601.216,    0.034
6602.240,    0.019, 6602.240,    0.034
6603.264,    0.019, 6603.264,    0.034
6604.288,    0.020, 6604.288,    0.034
6605.312,    0.015, 6605.312,    0.034
6606.336,    0.010, 6606.336,    0.034
6607.360,    0.019, 6607.360,    0.033
6608.384,    0.017, 6608.384,    0.034
6609.408,    0.017, 6609.408,    0.034
6610.432,    0.017, 6610.432,    0.034
6611.456,    0.015, 6611.456,    0.034
6612.480,    0.016, 6612.480,    0.034
6613.504,    0.018, 6613.504,    0.033
6614.528,    0.012, 6614.528,    0.034
6615.552,    0.016, 6615.552,    0.033
6616.576,    0.017, 6616.576,    0.034
6617.600,    0.017, 6617.600,    0.033
6618.624,    0.016, 6618.624,    0.033
6619.648,    0.024, 6619.648,    0.033
6620.672,    0.017, 6620.672,    0.033
6621.696,    0.019, 6621.696,    0.033
6622.720,    0.018, 6622.720,    0.033
6623.744,    0.013, 6623.744,    0.034
6624.768,    0.014, 6624.768,    0.034
6625.792,    0.018, 6625.792,    0.033
6626.816,    0.019, 6626.816,    0.033
6627.840,    0.015, 6627.840,    0.033
6628.864,    0.011, 6628.864,    0.033
6629.888,    0.015, 6629.888,    0.033
6630.912,    0.014, 6630.912,    0.033
6631.936,    0.016, 6631.936,    0.033
6632.960,    0.016, 6632.960,    0.033
6633.984,    0.016, 6633.984,    0.033
6635.008,    0.013, 6635.008,    0.033
6636.032,    0.015, 6636.032,    0.033
6637.056,    0.020, 6637.056,    0.033
6638.080,    0.012, 6638.080,    0.033
6639.104,    0.016, 6639.104,    0.033
6640.128,    0.016, 6640.128,    0.033
6641.152,    0.015, 6641.152,    0.033
6642.176,    0.018, 6642.176,    0.033
6643.200,    0.015, 6643.200,    0.033
6644.224,    0.016, 6644.224,    0.033
6645.248,    0.018, 6645.248,    0.033
6646.272,    0.017, 6646.272,    0.033
6647.296,    0.015, 6647.296,    0.033
6648.320,    0.012, 6648.320,    0.033
6649.344,    0.013, 6649.344,    0.033
6650.368,    0.018, 6650.368,    0.033
6651.392,    0.015, 6651.392,    0.033
6652.416,    0.017, 6652.416,    0.033
6653.440,    0.014, 6653.440,    0.033
6654.464,    0.017, 6654.464,    0.033
6655.488,    0.017, 6655.488,    0.033
6656.512,    0.016, 6656.512,    0.033
6657.536,    0.020, 6657.536,    0.033
