# Temperatura celda = 26.6º, Temperatura Laser = 23.926º, Frecuencia Rampa = 79.13 Hz, Amplitud = 76 mVpp, Offset = -4.9 mV, Error Mean = 350, Error std = 430 
t1 [us]      ,ch1 [V]     ,t2 [us]      ,ch2 [V]     
6393.536,   -0.214, 6393.536,    0.040
6394.560,   -0.220, 6394.560,    0.040
6395.584,   -0.234, 6395.584,    0.041
6396.608,   -0.222, 6396.608,    0.041
6397.632,   -0.231, 6397.632,    0.041
6398.656,   -0.210, 6398.656,    0.040
6399.680,   -0.206, 6399.680,    0.040
6400.704,   -0.187, 6400.704,    0.039
6401.728,   -0.177, 6401.728,    0.038
6402.752,   -0.148, 6402.752,    0.037
6403.776,   -0.121, 6403.776,    0.036
6404.800,   -0.100, 6404.800,    0.035
6405.824,   -0.075, 6405.824,    0.034
6406.848,   -0.045, 6406.848,    0.032
6407.872,   -0.048, 6407.872,    0.032
6408.896,    0.011, 6408.896,    0.029
6409.920,    0.001, 6409.920,    0.030
6410.944,    0.045, 6410.944,    0.028
6411.968,    0.021, 6411.968,    0.029
6412.992,    0.072, 6412.992,    0.026
6414.016,    0.045, 6414.016,    0.028
6415.040,    0.078, 6415.040,    0.026
6416.064,    0.068, 6416.064,    0.027
6417.088,    0.023, 6417.088,    0.029
6418.112,    0.061, 6418.112,    0.027
6419.136,    0.034, 6419.136,    0.028
6420.160,    0.038, 6420.160,    0.028
6421.184,   -0.006, 6421.184,    0.030
6422.208,    0.005, 6422.208,    0.029
6423.231,   -0.027, 6423.231,    0.031
6424.256,   -0.026, 6424.256,    0.031
6425.280,   -0.050, 6425.280,    0.032
6426.304,   -0.071, 6426.304,    0.033
6427.328,   -0.071, 6427.328,    0.033
6428.352,   -0.092, 6428.352,    0.034
6429.376,   -0.082, 6429.376,    0.034
6430.399,   -0.122, 6430.399,    0.035
6431.424,   -0.129, 6431.424,    0.036
6432.448,   -0.140, 6432.448,    0.036
6433.472,   -0.150, 6433.472,    0.037
6434.496,   -0.142, 6434.496,    0.036
6435.520,   -0.160, 6435.520,    0.037
6436.543,   -0.137, 6436.543,    0.036
6437.568,   -0.183, 6437.568,    0.038
6438.591,   -0.168, 6438.591,    0.037
6439.616,   -0.178, 6439.616,    0.038
6440.640,   -0.162, 6440.640,    0.037
6441.664,   -0.183, 6441.664,    0.038
6442.688,   -0.178, 6442.688,    0.038
6443.712,   -0.188, 6443.712,    0.038
6444.736,   -0.186, 6444.736,    0.038
6445.760,   -0.187, 6445.760,    0.038
6446.784,   -0.191, 6446.784,    0.039
6447.808,   -0.152, 6447.808,    0.037
6448.832,   -0.183, 6448.832,    0.038
6449.856,   -0.185, 6449.856,    0.038
6450.880,   -0.183, 6450.880,    0.038
6451.904,   -0.176, 6451.904,    0.038
6452.928,   -0.184, 6452.928,    0.038
6453.952,   -0.180, 6453.952,    0.038
6454.976,   -0.173, 6454.976,    0.038
6456.000,   -0.175, 6456.000,    0.038
6457.024,   -0.173, 6457.024,    0.038
6458.048,   -0.179, 6458.048,    0.038
6459.072,   -0.175, 6459.072,    0.038
6460.096,   -0.172, 6460.096,    0.037
6461.120,   -0.172, 6461.120,    0.037
6462.144,   -0.173, 6462.144,    0.037
6463.167,   -0.171, 6463.167,    0.037
6464.192,   -0.169, 6464.192,    0.037
6465.216,   -0.169, 6465.216,    0.037
6466.240,   -0.169, 6466.240,    0.037
6467.264,   -0.169, 6467.264,    0.037
6468.288,   -0.169, 6468.288,    0.037
6469.311,   -0.167, 6469.311,    0.037
6470.335,   -0.164, 6470.335,    0.037
6471.360,   -0.158, 6471.360,    0.037
6472.384,   -0.164, 6472.384,    0.037
6473.408,   -0.167, 6473.408,    0.037
6474.432,   -0.164, 6474.432,    0.037
6475.456,   -0.159, 6475.456,    0.036
6476.480,   -0.159, 6476.480,    0.037
6477.503,   -0.159, 6477.503,    0.036
6478.527,   -0.167, 6478.527,    0.037
6479.552,   -0.157, 6479.552,    0.036
6480.576,   -0.157, 6480.576,    0.037
6481.600,   -0.158, 6481.600,    0.037
6482.623,   -0.161, 6482.623,    0.036
6483.648,   -0.155, 6483.648,    0.036
6484.672,   -0.161, 6484.672,    0.036
6485.696,   -0.161, 6485.696,    0.036
6486.720,   -0.156, 6486.720,    0.036
6487.744,   -0.160, 6487.744,    0.036
6488.768,   -0.161, 6488.768,    0.036
6489.792,   -0.155, 6489.792,    0.036
6490.816,   -0.158, 6490.816,    0.036
6491.840,   -0.158, 6491.840,    0.036
6492.864,   -0.156, 6492.864,    0.036
6493.888,   -0.158, 6493.888,    0.036
6494.912,   -0.155, 6494.912,    0.036
6495.936,   -0.158, 6495.936,    0.036
6496.960,   -0.157, 6496.960,    0.036
6497.984,   -0.156, 6497.984,    0.036
6499.008,   -0.155, 6499.008,    0.036
6500.032,   -0.158, 6500.032,    0.036
6501.056,   -0.155, 6501.056,    0.036
6502.080,   -0.154, 6502.080,    0.036
6503.104,   -0.158, 6503.104,    0.036
6504.128,   -0.157, 6504.128,    0.036
6505.152,   -0.151, 6505.152,    0.036
6506.176,   -0.158, 6506.176,    0.036
6507.200,   -0.154, 6507.200,    0.036
6508.224,   -0.155, 6508.224,    0.036
6509.248,   -0.154, 6509.248,    0.036
6510.271,   -0.153, 6510.271,    0.036
6511.296,   -0.156, 6511.296,    0.036
6512.320,   -0.156, 6512.320,    0.036
6513.344,   -0.151, 6513.344,    0.036
6514.368,   -0.157, 6514.368,    0.036
6515.392,   -0.153, 6515.392,    0.036
6516.416,   -0.154, 6516.416,    0.036
6517.440,   -0.152, 6517.440,    0.036
6518.463,   -0.151, 6518.463,    0.035
6519.488,   -0.155, 6519.488,    0.036
6520.512,   -0.154, 6520.512,    0.036
6521.536,   -0.154, 6521.536,    0.036
6522.560,   -0.156, 6522.560,    0.036
6523.584,   -0.153, 6523.584,    0.035
6524.607,   -0.153, 6524.607,    0.036
6525.632,   -0.153, 6525.632,    0.035
6526.655,   -0.155, 6526.655,    0.036
6527.680,   -0.152, 6527.680,    0.036
6528.704,   -0.155, 6528.704,    0.036
6529.728,   -0.151, 6529.728,    0.035
6530.752,   -0.154, 6530.752,    0.036
6531.776,   -0.151, 6531.776,    0.035
6532.800,   -0.152, 6532.800,    0.036
6533.824,   -0.153, 6533.824,    0.035
6534.848,   -0.150, 6534.848,    0.035
6535.872,   -0.153, 6535.872,    0.035
6536.896,   -0.147, 6536.896,    0.035
6537.920,   -0.149, 6537.920,    0.035
6538.944,   -0.155, 6538.944,    0.035
6539.968,   -0.153, 6539.968,    0.035
6540.992,   -0.156, 6540.992,    0.035
6542.016,   -0.150, 6542.016,    0.035
6543.040,   -0.152, 6543.040,    0.035
6544.064,   -0.151, 6544.064,    0.035
6545.088,   -0.156, 6545.088,    0.035
6546.112,   -0.154, 6546.112,    0.035
6547.136,   -0.153, 6547.136,    0.035
6548.160,   -0.157, 6548.160,    0.035
6549.184,   -0.154, 6549.184,    0.035
6550.208,   -0.152, 6550.208,    0.035
6551.232,   -0.154, 6551.232,    0.035
6552.256,   -0.153, 6552.256,    0.035
6553.280,   -0.152, 6553.280,    0.035
6554.304,   -0.149, 6554.304,    0.035
6555.328,   -0.153, 6555.328,    0.035
6556.352,   -0.155, 6556.352,    0.035
6557.376,   -0.150, 6557.376,    0.035
6558.399,   -0.151, 6558.399,    0.035
6559.424,   -0.150, 6559.424,    0.035
6560.448,   -0.155, 6560.448,    0.035
6561.472,   -0.154, 6561.472,    0.035
6562.496,   -0.154, 6562.496,    0.035
6563.520,   -0.153, 6563.520,    0.035
6564.543,   -0.155, 6564.543,    0.035
6565.567,   -0.155, 6565.567,    0.035
6566.592,   -0.153, 6566.592,    0.035
6567.616,   -0.150, 6567.616,    0.035
6568.640,   -0.155, 6568.640,    0.035
6569.664,   -0.153, 6569.664,    0.035
6570.688,   -0.149, 6570.688,    0.035
6571.712,   -0.150, 6571.712,    0.035
6572.736,   -0.152, 6572.736,    0.035
6573.760,   -0.151, 6573.760,    0.035
6574.784,   -0.154, 6574.784,    0.035
6575.808,   -0.150, 6575.808,    0.035
6576.832,   -0.150, 6576.832,    0.035
6577.856,   -0.151, 6577.856,    0.035
6578.880,   -0.158, 6578.880,    0.035
6579.904,   -0.151, 6579.904,    0.035
6580.928,   -0.148, 6580.928,    0.035
6581.952,   -0.154, 6581.952,    0.035
6582.976,   -0.149, 6582.976,    0.035
6584.000,   -0.154, 6584.000,    0.035
6585.024,   -0.150, 6585.024,    0.035
6586.048,   -0.153, 6586.048,    0.035
6587.072,   -0.154, 6587.072,    0.035
6588.096,   -0.154, 6588.096,    0.035
6589.120,   -0.151, 6589.120,    0.035
6590.144,   -0.155, 6590.144,    0.035
6591.168,   -0.156, 6591.168,    0.035
6592.192,   -0.152, 6592.192,    0.035
6593.216,   -0.152, 6593.216,    0.035
6594.240,   -0.155, 6594.240,    0.035
6595.264,   -0.153, 6595.264,    0.035
6596.288,   -0.152, 6596.288,    0.035
6597.311,   -0.150, 6597.311,    0.034
6598.335,   -0.152, 6598.335,    0.035
6599.360,   -0.152, 6599.360,    0.035
6600.384,   -0.151, 6600.384,    0.035
6601.408,   -0.156, 6601.408,    0.035
6602.432,   -0.154, 6602.432,    0.035
6603.456,   -0.149, 6603.456,    0.034
6604.480,   -0.153, 6604.480,    0.035
6605.503,   -0.153, 6605.503,    0.034
6606.528,   -0.155, 6606.528,    0.035
6607.552,   -0.150, 6607.552,    0.034
6608.576,   -0.147, 6608.576,    0.034
6609.600,   -0.147, 6609.600,    0.034
6610.623,   -0.153, 6610.623,    0.035
6611.648,   -0.157, 6611.648,    0.035
6612.671,   -0.152, 6612.671,    0.035
6613.696,   -0.151, 6613.696,    0.034
6614.720,   -0.152, 6614.720,    0.034
6615.744,   -0.150, 6615.744,    0.034
6616.768,   -0.154, 6616.768,    0.034
6617.792,   -0.152, 6617.792,    0.034
6618.816,   -0.155, 6618.816,    0.034
6619.840,   -0.149, 6619.840,    0.034
6620.864,   -0.150, 6620.864,    0.034
6621.888,   -0.154, 6621.888,    0.034
6622.912,   -0.151, 6622.912,    0.034
6623.936,   -0.155, 6623.936,    0.034
6624.960,   -0.153, 6624.960,    0.034
6625.984,   -0.154, 6625.984,    0.034
6627.008,   -0.150, 6627.008,    0.034
6628.032,   -0.150, 6628.032,    0.034
6629.056,   -0.150, 6629.056,    0.034
6630.080,   -0.150, 6630.080,    0.034
6631.104,   -0.150, 6631.104,    0.034
6632.128,   -0.153, 6632.128,    0.034
6633.152,   -0.153, 6633.152,    0.034
6634.176,   -0.150, 6634.176,    0.034
6635.200,   -0.154, 6635.200,    0.034
6636.224,   -0.152, 6636.224,    0.034
6637.248,   -0.154, 6637.248,    0.034
6638.272,   -0.150, 6638.272,    0.034
6639.296,   -0.151, 6639.296,    0.034
6640.320,   -0.154, 6640.320,    0.034
6641.344,   -0.153, 6641.344,    0.034
6642.368,   -0.156, 6642.368,    0.034
6643.392,   -0.147, 6643.392,    0.034
6644.416,   -0.155, 6644.416,    0.034
6645.440,   -0.158, 6645.440,    0.034
6646.464,   -0.151, 6646.464,    0.034
6647.488,   -0.153, 6647.488,    0.034
6648.512,   -0.154, 6648.512,    0.034
6649.536,   -0.150, 6649.536,    0.034
6650.560,   -0.153, 6650.560,    0.034
6651.583,   -0.153, 6651.583,    0.034
6652.607,   -0.150, 6652.607,    0.034
6653.631,   -0.156, 6653.631,    0.034
6654.656,   -0.153, 6654.656,    0.034
6655.680,   -0.150, 6655.680,    0.034
6656.704,   -0.157, 6656.704,    0.034
6657.728,   -0.156, 6657.728,    0.034
6658.752,   -0.154, 6658.752,    0.034
6659.776,   -0.159, 6659.776,    0.034
6660.800,   -0.153, 6660.800,    0.034
6661.824,   -0.148, 6661.824,    0.034
6662.848,   -0.155, 6662.848,    0.034
6663.872,   -0.151, 6663.872,    0.034
6664.896,   -0.158, 6664.896,    0.034
6665.920,   -0.149, 6665.920,    0.033
6666.944,   -0.156, 6666.944,    0.034
6667.968,   -0.155, 6667.968,    0.034
6668.992,   -0.155, 6668.992,    0.034
6670.016,   -0.156, 6670.016,    0.034
6671.040,   -0.155, 6671.040,    0.034
6672.064,   -0.155, 6672.064,    0.034
6673.088,   -0.154, 6673.088,    0.034
6674.112,   -0.150, 6674.112,    0.033
6675.136,   -0.153, 6675.136,    0.034
6676.160,   -0.157, 6676.160,    0.034
6677.184,   -0.150, 6677.184,    0.033
6678.208,   -0.156, 6678.208,    0.034
6679.232,   -0.158, 6679.232,    0.034
6680.256,   -0.154, 6680.256,    0.034
6681.280,   -0.152, 6681.280,    0.033
6682.304,   -0.155, 6682.304,    0.034
6683.328,   -0.156, 6683.328,    0.034
6684.352,   -0.157, 6684.352,    0.034
6685.376,   -0.162, 6685.376,    0.034
6686.400,   -0.151, 6686.400,    0.033
6687.424,   -0.157, 6687.424,    0.034
6688.448,   -0.158, 6688.448,    0.034
6689.472,   -0.152, 6689.472,    0.033
6690.496,   -0.154, 6690.496,    0.033
6691.520,   -0.152, 6691.520,    0.033
6692.543,   -0.154, 6692.543,    0.033
6693.567,   -0.154, 6693.567,    0.034
6694.592,   -0.156, 6694.592,    0.034
6695.616,   -0.153, 6695.616,    0.033
6696.640,   -0.154, 6696.640,    0.033
6697.664,   -0.155, 6697.664,    0.033
6698.688,   -0.157, 6698.688,    0.033
6699.712,   -0.158, 6699.712,    0.033
6700.735,   -0.151, 6700.735,    0.033
6701.760,   -0.153, 6701.760,    0.033
6702.784,   -0.154, 6702.784,    0.033
6703.808,   -0.153, 6703.808,    0.033
6704.832,   -0.153, 6704.832,    0.033
6705.856,   -0.152, 6705.856,    0.033
6706.880,   -0.156, 6706.880,    0.033
6707.904,   -0.149, 6707.904,    0.033
6708.928,   -0.152, 6708.928,    0.033
6709.952,   -0.161, 6709.952,    0.033
6710.976,   -0.152, 6710.976,    0.033
6712.000,   -0.154, 6712.000,    0.033
6713.024,   -0.156, 6713.024,    0.033
6714.048,   -0.155, 6714.048,    0.033
6715.072,   -0.152, 6715.072,    0.033
6716.096,   -0.153, 6716.096,    0.033
6717.120,   -0.153, 6717.120,    0.033
6718.144,   -0.158, 6718.144,    0.033
6719.168,   -0.155, 6719.168,    0.033
6720.192,   -0.156, 6720.192,    0.033
6721.216,   -0.156, 6721.216,    0.033
6722.240,   -0.158, 6722.240,    0.033
6723.264,   -0.154, 6723.264,    0.033
6724.288,   -0.155, 6724.288,    0.033
6725.311,   -0.158, 6725.311,    0.033
6726.336,   -0.157, 6726.336,    0.033
6727.360,   -0.154, 6727.360,    0.033
6728.384,   -0.155, 6728.384,    0.033
6729.408,   -0.158, 6729.408,    0.033
6730.432,   -0.155, 6730.432,    0.033
6731.456,   -0.155, 6731.456,    0.033
6732.480,   -0.158, 6732.480,    0.033
6733.503,   -0.159, 6733.503,    0.033
6734.528,   -0.151, 6734.528,    0.033
6735.552,   -0.158, 6735.552,    0.033
6736.576,   -0.157, 6736.576,    0.033
6737.600,   -0.152, 6737.600,    0.033
6738.623,   -0.155, 6738.623,    0.033
6739.648,   -0.159, 6739.648,    0.033
6740.671,   -0.157, 6740.671,    0.033
6741.696,   -0.155, 6741.696,    0.033
6742.720,   -0.156, 6742.720,    0.033
6743.744,   -0.153, 6743.744,    0.033
6744.768,   -0.155, 6744.768,    0.033
6745.792,   -0.157, 6745.792,    0.033
6746.815,   -0.154, 6746.815,    0.033
6747.840,   -0.156, 6747.840,    0.033
6748.863,   -0.157, 6748.863,    0.033
6749.888,   -0.153, 6749.888,    0.033
6750.912,   -0.156, 6750.912,    0.033
6751.936,   -0.153, 6751.936,    0.033
6752.960,   -0.162, 6752.960,    0.033
6753.984,   -0.157, 6753.984,    0.033
6755.008,   -0.161, 6755.008,    0.033
6756.032,   -0.156, 6756.032,    0.033
6757.056,   -0.158, 6757.056,    0.033
6758.080,   -0.156, 6758.080,    0.032
6759.104,   -0.152, 6759.104,    0.032
6760.128,   -0.159, 6760.128,    0.033
6761.152,   -0.156, 6761.152,    0.033
6762.176,   -0.152, 6762.176,    0.032
6763.200,   -0.155, 6763.200,    0.032
6764.224,   -0.158, 6764.224,    0.033
6765.248,   -0.157, 6765.248,    0.033
6766.272,   -0.156, 6766.272,    0.033
6767.296,   -0.150, 6767.296,    0.032
6768.320,   -0.157, 6768.320,    0.032
6769.344,   -0.154, 6769.344,    0.032
6770.368,   -0.154, 6770.368,    0.032
6771.392,   -0.157, 6771.392,    0.032
6772.416,   -0.157, 6772.416,    0.033
6773.440,   -0.156, 6773.440,    0.032
6774.464,   -0.161, 6774.464,    0.033
6775.488,   -0.157, 6775.488,    0.032
6776.512,   -0.156, 6776.512,    0.032
6777.536,   -0.156, 6777.536,    0.032
6778.560,   -0.158, 6778.560,    0.032
6779.583,   -0.154, 6779.583,    0.032
6780.607,   -0.157, 6780.607,    0.032
6781.632,   -0.156, 6781.632,    0.032
6782.656,   -0.158, 6782.656,    0.032
6783.680,   -0.160, 6783.680,    0.032
6784.704,   -0.162, 6784.704,    0.033
6785.728,   -0.159, 6785.728,    0.032
6786.752,   -0.160, 6786.752,    0.032
6787.776,   -0.159, 6787.776,    0.032
6788.799,   -0.156, 6788.799,    0.032
6789.824,   -0.158, 6789.824,    0.032
6790.848,   -0.156, 6790.848,    0.032
6791.872,   -0.157, 6791.872,    0.032
6792.895,   -0.156, 6792.895,    0.032
6793.920,   -0.162, 6793.920,    0.032
6794.943,   -0.161, 6794.943,    0.032
6795.968,   -0.158, 6795.968,    0.032
6796.992,   -0.157, 6796.992,    0.032
6798.016,   -0.153, 6798.016,    0.032
6799.040,   -0.159, 6799.040,    0.032
6800.064,   -0.160, 6800.064,    0.032
